id_gosp;id_osoba;woj;klm;plec;internet;wyksz;nauka_lata;czy_praca;czy_pelny_etat;czy_rej_pup;dzieci;wiek
2062;3;22;2;1;1;30;13;2;0;2;0;21
2062;2;22;2;2;1;40;13;1;2;2;1;39
2065;1;22;2;1;2;50;11;1;1;2;0;63
2065;2;22;2;2;1;40;12;1;2;2;1;59
2066;1;22;2;1;1;50;11;1;2;2;0;52
2066;2;22;2;2;1;30;12;1;2;2;0;50
2067;2;22;4;1;2;50;11;2;0;2;0;61
2077;1;24;5;1;1;50;11;1;1;2;1;45
2077;3;24;5;1;1;30;13;1;1;2;1;26
2077;4;24;5;2;1;51;10;2;0;2;1;19
2095;2;24;6;1;1;50;11;1;1;2;1;56
2095;4;24;6;1;1;30;12;1;1;2;1;31
2095;1;24;6;2;2;50;11;2;0;2;1;53
2126;1;24;5;1;1;50;11;1;1;2;1;41
2135;3;24;6;1;1;50;11;1;1;2;0;33
2136;2;24;4;1;1;50;13;1;2;2;0;30
2136;3;24;4;2;2;60;14;2;0;2;0;26
2140;2;24;6;2;1;50;11;1;1;2;1;43
2140;4;24;6;2;1;30;13;2;0;2;0;20
2140;5;24;6;2;1;51;11;2;0;2;0;18
2156;1;24;4;1;2;50;11;2;0;2;1;57
2156;5;24;4;1;1;51;12;2;0;2;1;19
2156;2;24;4;2;2;50;11;2;0;2;1;55
2156;6;24;4;2;1;51;11;2;0;2;1;18
2163;1;24;4;1;1;50;11;1;1;2;0;50
2163;3;24;4;1;1;30;13;1;1;2;0;26
2163;2;24;4;2;1;20;14;2;0;2;0;50
2166;1;24;5;1;2;50;11;1;1;2;1;52
2166;3;24;5;1;1;40;12;1;1;2;0;23
2166;2;24;5;2;1;60;11;1;2;2;1;42
2169;8;24;6;1;1;30;13;1;1;2;1;35
2169;2;24;6;2;1;40;12;1;1;2;1;31
2171;1;24;6;1;2;50;10;1;1;2;0;52
2171;2;24;6;2;2;50;11;1;1;2;0;47
2173;3;24;6;1;2;50;11;1;1;2;1;45
2173;6;24;6;1;1;51;9;2;0;2;0;16
2173;4;24;6;2;2;40;12;1;1;2;1;37
2173;5;24;6;2;1;51;10;2;0;2;0;17
2174;2;24;6;1;1;30;13;1;1;2;1;54
2174;1;24;6;2;1;30;13;1;1;2;0;50
2174;5;24;6;2;1;50;11;2;0;2;0;20
2178;3;24;3;2;1;12;16;1;1;2;0;23
2185;1;24;3;1;1;30;13;1;1;2;1;50
2211;2;24;4;2;1;11;17;1;1;2;0;27
2212;3;24;4;1;1;30;13;1;1;2;1;40
2212;4;24;4;2;1;11;17;1;1;2;1;37
2225;1;24;4;1;1;50;11;2;0;2;0;57
2225;2;24;4;2;1;30;12;1;1;2;1;53
2229;3;24;3;1;1;20;18;1;1;2;0;38
2275;1;26;5;1;1;30;12;1;1;2;0;59
2275;4;26;5;2;1;20;14;2;0;2;0;28
2275;4;26;5;1;1;50;12;1;1;2;0;30
2276;1;26;6;1;2;60;7;2;0;2;0;60
2276;2;26;6;2;1;50;10;2;0;2;1;57
2278;1;26;6;1;2;50;10;2;0;2;0;63
2279;1;26;6;1;2;50;10;1;1;2;1;58
2279;2;26;6;2;2;50;10;1;1;2;1;47
2289;1;26;5;1;2;50;10;1;1;2;0;64
2289;5;26;5;1;1;11;18;2;0;1;0;26
2289;6;26;5;2;1;40;12;2;0;2;0;23
2292;1;26;6;1;1;30;13;1;1;2;0;55
2292;2;26;6;2;2;30;12;2;0;2;1;55
2292;5;26;6;2;1;51;10;2;0;2;0;18
2297;2;26;6;2;2;50;11;2;0;2;0;41
2341;6;26;4;2;1;12;17;2;0;2;0;25
2357;1;26;4;1;2;50;10;2;0;1;1;58
2380;1;26;6;1;1;30;14;1;1;2;1;49
2380;3;26;6;1;1;51;11;2;0;2;0;18
2380;2;26;6;2;1;50;11;1;1;2;0;41
2382;1;26;6;1;2;60;8;1;1;2;0;60
2382;3;26;6;1;1;30;13;1;1;2;0;24
2382;2;26;6;2;2;50;11;1;1;2;1;42
2384;1;26;6;1;2;60;7;2;0;2;1;58
2384;5;26;6;1;1;12;17;1;1;2;0;36
2384;2;26;6;2;2;50;11;2;0;2;1;58
2398;3;26;2;1;1;12;17;2;0;2;0;24
2398;2;26;2;2;1;11;19;2;0;2;1;44
2412;2;26;2;1;1;50;11;2;0;2;1;62
2413;1;26;2;1;1;30;13;1;1;2;0;60
2413;3;26;2;1;1;30;13;2;0;1;0;35
2413;2;26;2;2;2;30;13;1;1;2;1;56
2418;3;26;2;1;1;30;13;1;1;2;0;56
2420;2;26;2;1;1;12;14;2;0;1;0;27
2432;2;26;2;2;1;11;17;1;1;2;1;46
2432;3;26;2;2;1;40;12;2;0;2;0;21
2447;2;28;4;2;1;12;17;1;2;2;0;38
2451;1;28;6;1;1;50;10;1;1;2;0;53
2458;2;28;6;2;1;60;8;2;0;2;1;51
2458;4;28;6;2;1;11;17;1;1;2;0;27
2460;3;28;4;1;1;50;11;1;1;2;0;43
2461;2;28;4;1;1;11;19;1;1;2;1;46
2461;3;28;4;1;1;51;9;2;0;2;0;17
2461;1;28;4;2;1;11;18;1;1;2;1;47
2462;1;28;4;1;1;11;18;1;1;2;0;45
2488;1;28;6;1;2;30;14;2;0;2;1;60
2488;7;28;6;1;1;51;10;1;1;2;0;20
2488;2;28;6;2;2;50;11;1;1;2;1;53
2509;1;28;6;1;2;50;11;2;0;2;0;62
2509;5;28;6;1;2;60;9;2;0;2;0;29
2509;3;28;6;2;2;60;8;2;0;1;1;57
2510;3;28;6;1;2;50;11;2;0;2;0;54
2519;3;28;6;1;2;50;11;2;0;1;0;39
2524;1;28;6;1;2;50;11;1;1;2;1;50
2524;2;28;6;2;2;50;11;1;1;2;1;45
2525;3;28;6;1;1;50;11;1;1;2;0;44
2525;4;28;6;1;1;30;13;1;1;2;0;31
2526;3;28;6;1;1;50;11;1;1;2;0;36
2526;2;28;6;2;2;40;12;1;1;2;1;58
2526;6;28;6;2;1;40;12;1;1;2;0;29
2527;1;28;6;1;2;50;11;2;0;2;1;62
2527;3;28;6;1;1;60;8;2;0;2;0;40
2528;1;28;6;1;2;50;11;1;2;2;0;57
2531;1;28;6;1;1;30;14;1;1;2;1;51
2531;2;28;6;2;1;50;12;1;1;2;1;50
2534;1;28;6;1;2;60;8;1;1;2;0;43
2534;2;28;6;2;2;50;11;1;1;2;1;45
2544;3;28;6;2;1;60;8;1;1;2;1;42
2544;6;28;6;2;1;51;9;2;0;2;0;17
2599;1;28;3;1;1;11;18;1;1;2;0;54
2599;3;28;3;1;1;40;15;2;0;1;0;23
2599;2;28;3;2;1;11;18;1;1;2;1;51
2599;4;28;3;2;1;51;11;2;0;2;0;18
2601;1;28;3;1;1;12;17;1;1;2;1;56
2601;4;28;3;1;1;12;15;1;1;2;0;28
2601;2;28;3;2;1;12;17;1;1;2;1;52
2609;1;28;3;2;1;20;14;1;1;2;1;34
2630;1;28;3;1;1;30;13;1;1;2;0;58
2630;2;28;3;2;1;11;17;1;1;2;1;59
2630;4;28;3;2;1;11;17;1;1;2;0;27
2635;1;30;5;1;1;30;14;1;1;2;0;48
2635;2;30;5;2;2;40;12;1;1;2;0;47
2644;1;30;6;1;2;60;8;1;1;2;1;46
2644;2;30;6;2;2;60;8;2;0;2;1;46
2644;3;30;6;2;1;51;11;1;2;2;0;19
2656;3;30;6;2;1;30;13;1;1;2;0;32
2659;4;30;6;1;1;11;17;1;1;2;0;43
2659;3;30;6;2;1;30;14;1;1;2;0;54
2659;5;30;6;2;1;11;21;1;1;2;0;46
2668;1;30;6;1;1;50;11;1;1;2;1;49
2668;3;30;6;1;1;30;12;1;1;2;0;28
2668;4;30;6;1;1;11;17;1;1;2;1;26
2668;2;30;6;2;2;60;8;1;1;2;1;47
2677;3;30;6;1;2;30;10;2;0;2;0;54
2680;1;30;6;2;2;50;11;2;0;2;0;55
2687;4;30;4;1;1;30;13;1;1;2;0;25
2711;1;30;6;1;1;11;17;1;1;2;1;60
2717;2;30;6;2;1;40;14;1;1;2;1;43
2717;3;30;6;2;1;51;10;2;0;2;1;17
2719;1;30;6;1;1;11;16;1;2;2;0;62
2726;1;30;6;1;1;60;11;2;0;2;0;54
2726;4;30;6;1;1;30;13;1;1;2;1;32
2726;2;30;6;2;1;60;8;1;1;2;0;52
2726;6;30;6;2;2;11;17;2;0;2;1;30
2727;1;30;5;1;2;50;11;1;1;2;1;54
2727;5;30;5;1;1;30;13;1;1;2;1;34
2727;3;30;5;2;1;50;11;2;0;1;1;29
2727;7;30;5;2;1;50;11;2;0;1;0;22
2736;1;30;4;1;1;50;11;1;1;2;1;53
2736;2;30;4;2;1;30;12;1;1;2;1;52
2745;1;30;5;1;2;50;11;1;1;2;1;56
2745;2;30;5;2;2;30;14;2;0;2;1;57
2745;4;30;5;2;1;11;18;1;1;2;1;31
2745;6;30;5;1;1;11;18;1;1;2;1;30
2765;1;30;4;1;1;30;14;1;1;2;1;43
2765;2;30;4;2;1;11;16;1;1;2;1;41
2819;1;30;1;1;1;50;11;2;0;2;1;48
2830;1;32;5;1;1;11;17;1;1;2;1;52
2830;5;32;5;1;1;40;14;2;0;2;0;22
2830;2;32;5;2;1;11;17;1;2;2;1;53
2830;3;32;5;2;1;11;19;1;1;2;0;26
2830;4;32;5;2;1;12;16;2;0;2;0;25
2841;1;32;6;1;2;60;8;2;0;2;1;62
2841;3;32;6;1;1;12;16;1;1;2;1;31
2841;7;32;6;1;1;30;13;1;1;2;0;30
2841;2;32;6;2;2;50;11;2;0;2;1;57
2841;6;32;6;2;1;11;16;1;1;2;1;30
2895;2;32;6;2;2;50;11;2;0;2;0;44
2900;1;32;6;1;1;30;13;1;1;2;1;54
2900;2;32;6;2;1;30;13;1;1;2;1;50
2902;1;32;6;1;1;60;10;1;1;2;1;49
2902;2;32;6;2;1;60;10;1;1;2;1;44
2921;3;32;4;1;2;30;11;2;0;2;1;64
2923;1;32;6;1;2;60;8;2;0;2;1;59
2923;2;32;6;2;2;50;11;1;1;2;1;57
2930;1;32;6;1;2;60;8;2;0;2;0;58
2930;3;32;6;1;1;50;11;1;1;2;0;28
2930;4;32;6;1;1;50;11;1;1;2;0;29
2930;2;32;6;2;1;60;8;2;0;2;0;56
2932;4;32;6;1;2;50;11;2;0;2;0;40
2938;2;32;6;1;2;60;8;1;1;2;0;51
2938;1;32;6;2;2;50;11;1;1;2;1;39
2952;3;32;3;1;2;50;11;1;1;2;0;30
2952;4;32;3;1;2;50;11;1;1;2;1;30
2952;2;32;3;2;2;60;8;2;0;2;1;59
2952;5;32;3;2;2;50;11;1;1;2;1;32
2957;1;32;2;1;1;50;11;1;1;2;1;57
2964;2;32;2;1;1;30;13;1;1;2;1;53
2964;4;32;2;1;1;12;16;1;2;2;0;24
2964;1;32;2;2;1;11;17;1;1;2;1;55
2973;1;20;4;2;1;51;11;2;0;2;0;19
2988;1;20;6;1;2;60;11;1;1;2;0;62
2989;1;20;6;1;1;30;13;1;1;2;1;53
2989;3;20;6;1;1;40;14;1;1;2;0;29
2989;2;20;6;2;2;30;13;1;1;2;1;54
3034;1;20;2;1;1;50;12;1;1;2;0;27
3034;2;20;2;2;1;50;12;1;1;2;0;23
3035;2;20;2;1;2;60;8;2;0;1;0;62
3035;1;20;2;2;1;12;15;1;1;2;0;26
3035;4;20;2;2;1;40;12;1;2;2;0;22
3036;1;20;2;1;2;30;13;1;1;2;1;55
3036;2;20;2;2;1;20;14;1;1;2;0;55
3037;1;20;2;1;1;11;18;1;1;2;1;31
3037;2;20;2;2;1;12;17;1;1;2;1;32
3038;1;20;2;2;1;40;12;2;0;2;0;20
3038;2;20;2;2;1;40;12;2;0;2;0;20
4007;1;2;3;2;1;30;14;1;1;2;1;59
4008;1;2;3;2;1;30;14;1;1;2;1;46
4008;3;2;3;2;1;50;12;1;1;2;0;20
4010;2;2;3;2;1;12;16;2;0;2;0;32
4028;1;2;1;1;1;30;14;1;1;2;1;39
4028;2;2;1;2;1;11;17;1;1;2;1;39
4032;1;2;1;1;1;30;14;1;1;2;0;60
4032;2;2;1;2;1;30;12;1;1;2;1;58
4059;1;2;5;1;1;50;11;1;1;2;0;49
4059;5;2;5;1;1;40;12;2;0;2;0;22
4059;2;2;5;2;1;30;13;2;0;2;0;53
4059;3;2;5;2;1;12;19;1;1;2;0;27
4059;4;2;5;2;1;12;17;1;1;2;0;26
4076;1;2;4;1;1;30;15;1;1;2;0;51
4076;2;2;4;2;1;12;18;1;1;2;1;47
4076;3;2;4;2;1;40;10;2;0;2;0;22
4084;2;2;4;2;1;20;14;2;0;2;1;55
4087;1;2;4;1;1;30;13;1;1;2;0;55
4087;2;2;4;2;1;11;17;1;1;2;0;52
4097;1;2;5;1;1;50;11;1;1;2;1;40
4097;2;2;5;2;1;30;12;1;1;2;1;38
4101;1;2;4;1;1;30;14;2;0;2;0;59
4118;2;2;6;1;1;50;11;1;1;2;0;36
4118;9;2;6;2;1;30;12;2;0;2;0;32
4120;1;2;6;1;1;50;11;1;1;2;1;47
4120;2;2;6;2;1;50;11;1;1;2;1;45
4136;2;2;6;1;1;51;11;2;0;2;0;18
4136;5;2;6;1;1;60;8;1;1;2;1;53
4136;1;2;6;2;1;50;11;1;1;2;1;52
4141;2;2;6;1;1;12;15;1;1;2;1;29
4205;1;4;2;1;1;30;13;2;0;2;1;64
4251;2;4;5;2;2;60;10;2;0;2;1;37
4266;1;4;6;1;2;50;11;2;0;2;1;61
4280;1;4;6;1;2;50;11;1;1;2;1;43
4280;2;4;6;2;2;30;13;2;0;2;1;44
4283;1;4;6;1;2;60;8;1;1;2;0;56
4286;3;4;6;1;1;51;12;1;1;2;0;23
4286;4;4;6;2;1;50;12;2;0;1;0;21
4328;1;6;4;1;2;60;7;2;0;2;1;64
4344;3;6;4;2;1;11;16;1;1;2;0;33
4350;5;6;4;1;1;30;14;2;0;2;1;24
4357;1;6;6;1;2;30;13;1;1;2;0;62
4365;1;6;4;1;2;20;14;1;1;2;0;56
4384;5;6;6;2;2;50;11;2;0;2;0;58
4391;2;6;6;1;1;51;10;1;1;2;0;20
4391;4;6;6;1;1;40;13;1;1;2;1;32
4391;1;6;6;2;1;60;8;2;0;1;1;49
4391;3;6;6;2;1;11;18;1;1;2;1;30
4392;1;6;6;1;2;50;11;1;1;2;1;57
4392;2;6;6;2;2;30;14;2;0;2;1;55
4392;5;6;6;2;1;11;17;1;1;2;0;25
4545;2;8;6;1;1;30;13;1;1;2;1;55
5017;2;10;1;1;1;60;8;1;1;2;0;61
5017;1;10;1;2;1;60;8;1;2;2;0;57
5025;1;10;1;1;1;50;13;1;1;2;0;56
5025;4;10;1;1;1;40;12;2;0;2;0;27
5037;2;10;1;1;2;50;11;2;0;2;0;56
5054;2;10;4;1;1;50;11;1;1;2;1;42
5054;3;10;4;2;1;30;13;1;1;2;1;40
5055;2;10;4;2;1;12;15;1;1;2;0;38
5060;3;10;5;1;1;60;9;2;0;2;0;17
5087;1;10;4;1;1;30;13;2;0;2;0;57
5087;2;10;4;2;1;20;16;2;0;2;0;58
5103;1;10;6;1;2;60;8;2;0;2;0;62
5107;1;10;6;1;2;50;11;1;1;2;1;54
5107;4;10;6;1;1;40;14;2;0;2;0;23
5107;3;10;6;2;1;40;15;2;0;2;0;24
5128;1;10;6;1;2;50;11;1;1;1;0;45
5128;3;10;6;1;1;51;13;2;0;2;0;19
5128;2;10;6;2;2;50;11;2;0;2;0;40
6001;3;12;1;1;1;60;8;2;0;2;0;22
6001;1;12;1;2;1;40;14;1;1;2;0;49
6001;2;12;1;2;1;40;12;1;1;2;0;26
6007;1;12;1;1;1;11;18;1;1;2;0;41
6014;2;12;1;1;1;30;13;1;1;2;0;55
6014;1;12;1;2;1;30;12;1;1;2;0;52
6015;2;12;6;1;1;30;13;1;1;2;0;55
6015;1;12;6;2;1;11;17;1;1;2;1;51
6015;3;12;6;2;1;40;15;2;0;2;0;23
6015;4;12;6;2;1;51;10;2;0;2;0;18
6016;1;12;1;1;1;30;14;1;1;2;1;45
6016;3;12;1;2;1;51;9;2;0;2;0;17
6054;4;12;5;1;1;30;16;1;1;2;1;36
6054;3;12;5;2;1;11;17;1;1;2;0;37
6094;1;12;6;1;2;50;11;1;1;2;0;54
6094;2;12;6;2;1;50;11;1;1;2;0;48
6113;3;12;6;1;1;50;11;1;1;2;0;40
6113;4;12;6;1;1;60;8;1;1;2;1;39
6113;5;12;6;2;1;60;8;1;1;2;1;34
6123;3;12;6;2;1;11;21;1;2;2;0;38
6138;1;12;6;1;2;50;11;1;1;2;0;51
6138;3;12;6;1;1;50;10;1;1;2;0;30
6138;2;12;6;2;1;50;11;1;1;2;0;56
6138;4;12;6;2;1;51;12;1;1;2;0;23
7039;3;14;1;2;1;11;18;1;1;2;0;39
7054;1;14;1;1;2;50;11;1;1;2;0;57
7054;2;14;1;2;1;30;13;1;1;2;0;47
7070;2;14;1;1;1;50;11;2;0;2;0;60
7070;1;14;1;2;1;30;13;1;1;2;0;59
7096;1;14;5;1;1;11;17;1;1;2;0;43
7096;2;14;5;2;1;11;17;1;1;2;0;43
7126;3;14;4;2;2;30;13;2;0;2;0;57
7128;2;14;4;1;1;11;18;1;1;2;0;31
7128;1;14;4;2;1;60;8;2;0;2;1;57
7143;1;14;4;1;2;60;8;1;1;2;0;59
7143;6;14;4;1;1;50;11;1;1;2;1;39
7143;2;14;4;2;2;50;11;2;0;2;1;58
7143;5;14;4;2;1;20;14;1;1;2;1;38
7148;1;14;5;1;2;50;11;1;1;2;1;56
7148;2;14;5;2;1;20;14;1;1;2;0;57
7152;1;14;5;1;2;50;11;1;1;2;1;44
7152;2;14;5;2;2;30;13;1;1;2;1;43
7158;4;14;4;2;1;40;12;1;1;2;0;49
7188;1;14;6;1;2;50;11;1;1;2;1;46
7188;3;14;6;1;1;30;14;2;0;2;0;21
7188;2;14;6;2;2;30;13;1;1;2;1;41
7191;2;14;6;2;2;40;13;1;2;2;1;44
7219;1;14;6;1;2;40;12;1;1;2;1;44
7219;2;14;6;2;1;12;15;2;0;1;0;37
7233;1;14;6;1;2;50;11;1;1;2;1;57
7233;2;14;6;2;2;30;12;1;1;2;0;53
7233;6;14;6;2;1;40;12;2;0;2;1;23
7236;2;14;6;2;1;50;11;1;1;2;1;49
7248;2;14;5;2;1;60;8;1;1;2;1;50
7306;1;16;3;1;1;40;13;1;1;2;1;50
7306;4;16;3;2;1;40;12;1;1;2;0;24
7306;5;16;3;2;1;11;17;1;1;2;1;37
7308;2;16;4;1;1;50;11;1;1;2;1;34
7308;5;16;4;2;1;30;14;1;1;2;1;38
7310;1;16;5;1;1;11;21;1;1;2;0;56
7310;3;16;5;1;1;30;13;2;0;1;0;33
7310;4;16;5;2;1;11;18;1;1;2;1;29
7312;2;16;4;2;1;50;11;1;2;2;0;49
7312;3;16;4;2;1;11;17;1;1;2;0;27
7313;1;16;3;2;1;12;22;1;1;2;0;40
7313;2;16;3;2;1;51;11;2;0;2;0;18
7321;4;16;4;1;1;30;14;2;0;2;0;59
7321;3;16;4;2;1;30;12;2;0;2;1;59
7334;1;16;6;1;1;50;11;1;1;2;0;48
7334;2;16;6;2;1;30;14;1;1;2;1;46
7337;1;16;6;1;1;60;8;2;0;2;0;58
7338;1;16;6;1;1;60;8;1;1;2;1;61
7338;2;16;6;2;1;50;11;2;0;2;1;57
7338;3;16;6;2;1;11;18;2;0;1;0;26
7340;1;16;6;1;2;60;8;1;1;2;0;60
7340;2;16;6;2;1;60;8;2;0;2;0;58
7343;1;16;6;1;1;30;14;1;1;2;0;59
7343;2;16;6;2;1;30;16;1;1;2;1;58
7413;2;18;5;2;1;30;15;2;0;1;1;52
7434;2;18;4;1;2;30;14;1;1;2;1;47
7434;3;18;4;2;2;30;14;1;1;2;1;48
7442;1;18;6;2;2;11;18;2;0;2;1;59
7442;2;18;6;2;1;11;17;1;1;2;0;25
7446;1;18;6;1;1;50;11;1;1;2;1;40
7446;4;18;6;2;1;50;11;1;1;2;1;35
7449;2;18;6;1;2;50;10;1;1;1;1;52
7449;7;18;6;1;1;50;12;2;0;1;0;21
7449;3;18;6;2;2;50;11;2;0;2;1;58
7454;1;18;6;1;2;50;11;1;1;2;1;51
7454;2;18;6;2;1;40;14;2;0;2;1;50
7454;3;18;6;2;1;30;13;1;1;2;0;24
7454;4;18;6;2;1;40;16;1;1;2;0;21
7459;2;18;6;1;1;30;13;2;0;2;0;60
7466;2;18;6;2;1;11;17;1;1;2;0;45
7468;1;18;6;1;1;50;11;1;1;2;1;59
7468;4;18;6;1;1;30;15;2;0;2;0;23
7468;2;18;6;2;2;30;13;1;1;2;1;54
7483;3;18;6;1;1;50;11;1;1;2;0;57
7483;4;18;6;2;2;50;11;1;2;2;1;52
7483;5;18;6;2;1;12;16;1;1;2;0;24
7485;5;18;6;1;1;51;9;2;0;2;1;17
7485;3;18;6;2;1;50;11;1;1;2;1;45
7485;4;18;6;2;1;51;11;2;0;2;0;24
7511;3;20;2;1;1;30;13;1;1;2;0;23
7511;4;20;2;2;1;40;13;2;0;2;0;21
7513;3;20;2;1;1;50;12;1;1;1;0;49
7514;2;20;2;1;1;51;11;2;0;2;0;19
7514;3;20;2;1;1;50;11;1;1;2;1;48
7514;1;20;2;2;1;11;17;1;1;2;1;42
7515;2;20;2;2;1;11;17;1;1;2;0;46
7521;1;20;4;1;1;11;20;1;1;2;1;46
7521;2;20;4;2;1;12;20;1;1;2;1;46
7548;1;20;6;1;2;60;8;1;1;2;1;51
7548;3;20;6;1;2;60;8;1;1;2;0;27
7548;4;20;6;1;2;51;9;1;1;2;0;25
7548;8;20;6;1;1;60;9;2;0;2;0;17
7548;2;20;6;2;2;60;8;2;0;2;1;45
7548;6;20;6;2;2;51;9;2;0;1;0;20
7548;7;20;6;2;1;50;11;2;0;1;0;19
7549;4;20;6;1;1;12;16;1;1;2;0;24
7549;2;20;6;2;1;30;13;1;1;2;1;53
7552;1;20;6;1;1;50;11;1;1;2;1;33
7556;4;20;6;1;1;30;13;1;1;2;0;35
7556;3;20;6;2;1;30;13;1;1;2;0;41
7603;1;22;2;1;1;20;14;1;1;2;0;55
7603;2;22;2;2;1;20;13;1;1;2;1;52
7615;1;22;2;1;1;10;21;1;1;2;1;39
7615;2;22;2;2;1;11;17;1;1;2;1;40
7621;2;22;6;2;1;11;18;1;1;2;1;41
7634;1;22;2;1;1;50;11;1;1;2;0;44
7634;3;22;2;1;1;51;13;2;0;2;1;20
7634;2;22;2;2;1;50;11;2;0;2;1;40
7638;1;22;2;1;2;50;11;1;1;2;0;60
7638;8;22;2;1;1;51;9;1;1;2;0;22
7638;2;22;2;2;1;30;14;1;1;2;1;58
7638;7;22;2;2;1;30;14;1;1;2;0;24
7638;11;22;2;2;1;40;12;1;1;2;0;35
7639;2;22;3;1;1;30;16;2;0;2;0;25
7644;1;22;5;1;2;50;11;1;1;2;0;53
7644;6;22;5;1;1;51;11;2;0;2;0;18
7655;1;22;5;1;1;50;11;2;0;2;1;59
7655;3;22;5;1;1;30;13;1;1;2;0;27
7655;2;22;5;2;2;50;11;2;0;1;1;50
7655;4;22;5;2;1;12;17;1;2;2;1;25
7657;1;22;5;1;1;30;13;1;1;2;1;40
7657;2;22;5;2;1;20;15;2;0;2;1;41
7679;1;22;6;1;1;50;11;1;1;2;1;34
7679;2;22;6;2;1;20;14;1;1;2;1;37
7683;3;22;6;2;1;12;18;1;1;2;0;59
7685;1;22;6;1;1;30;13;1;1;2;1;52
7685;5;22;6;1;1;12;17;1;1;2;0;25
7685;6;22;6;1;1;51;11;2;0;2;0;19
7685;2;22;6;2;1;30;13;1;1;2;1;52
7686;3;22;6;2;2;60;8;2;0;2;0;49
7688;1;22;6;1;1;50;11;1;1;2;1;48
7688;2;22;6;2;1;50;11;1;1;2;1;46
7690;1;22;6;1;1;30;13;1;1;2;1;60
7690;2;22;6;2;1;30;13;1;2;2;1;52
7690;5;22;6;2;1;40;14;2;0;2;0;24
8002;1;24;3;1;1;11;18;1;1;2;1;61
8002;5;24;3;1;1;12;17;1;1;2;0;25
8002;6;24;3;1;1;30;15;2;0;2;0;23
8002;2;24;3;2;1;30;12;2;0;2;1;55
8002;4;24;3;2;1;11;17;1;1;2;0;35
8034;1;24;2;1;2;20;15;1;1;2;1;61
8037;6;24;2;1;1;30;14;1;1;2;0;32
8037;3;24;2;2;1;30;14;2;0;2;0;35
8057;4;24;3;1;1;30;14;2;0;2;0;22
8057;2;24;3;2;1;11;18;1;1;2;0;50
8057;3;24;3;2;1;12;16;1;2;2;0;24
8060;1;24;3;1;1;50;11;1;1;2;0;54
8060;4;24;3;1;1;51;11;2;0;2;0;19
8060;2;24;3;2;1;30;13;1;1;2;0;51
8060;3;24;3;2;1;11;17;1;1;2;0;27
8073;1;24;2;2;2;30;13;1;1;2;1;59
8079;1;24;2;2;1;11;18;1;1;2;1;58
8080;1;24;2;2;1;50;11;2;0;1;1;53
8088;2;24;3;1;1;30;15;1;1;2;0;42
8088;4;24;3;1;1;60;10;2;0;2;0;18
8088;1;24;3;2;2;50;11;2;0;1;1;49
8091;1;24;3;1;1;50;11;2;0;2;0;52
8091;3;24;3;2;1;51;11;1;1;2;0;22
8093;1;24;3;1;2;50;11;2;0;2;1;49
8142;2;20;5;2;2;50;11;2;0;2;1;58
8147;1;24;5;1;1;30;13;1;1;2;0;49
8147;3;24;5;1;1;30;13;1;1;2;0;22
8147;2;24;5;2;1;50;11;1;1;2;1;45
8148;1;24;4;2;2;60;8;2;0;2;0;57
8162;3;24;4;2;1;12;15;2;0;2;0;23
8179;1;24;4;1;2;30;13;2;0;2;0;60
8179;5;24;4;1;1;30;13;1;1;2;1;31
8179;2;24;4;2;1;40;12;2;0;2;1;57
8179;3;24;4;2;1;11;18;2;0;2;1;29
8181;1;24;4;1;1;50;11;2;0;2;1;62
8181;2;24;4;2;1;50;11;2;0;1;1;53
8181;4;24;4;2;1;30;13;2;0;1;1;31
8186;1;24;4;1;2;50;11;1;1;1;0;48
8186;2;24;4;2;1;30;13;2;0;1;1;49
8190;2;24;4;2;1;20;14;1;2;2;1;53
8197;1;24;4;1;1;11;20;1;1;2;0;42
8197;2;24;4;2;1;11;17;2;0;2;0;39
8216;4;24;6;2;1;20;15;1;1;2;1;46
8216;5;24;6;2;1;40;13;2;0;2;0;19
8227;1;24;6;1;1;50;13;2;0;2;0;63
8227;3;24;6;1;1;30;14;1;1;2;1;28
8227;4;24;6;1;1;51;12;1;1;2;0;23
8236;1;24;6;1;1;50;11;1;1;2;0;42
8303;2;26;2;2;1;11;16;1;1;2;0;56
8308;3;26;2;1;1;11;17;1;1;2;0;40
8334;1;26;6;1;2;70;8;1;1;2;0;45
8334;4;26;6;2;1;51;11;2;0;2;0;19
8334;5;26;6;2;1;60;8;2;0;2;0;16
8336;1;26;6;1;2;50;11;1;1;2;0;59
8339;2;26;6;1;2;50;11;1;1;2;0;50
8339;7;26;6;1;1;51;11;2;0;2;0;18
8339;1;26;6;2;2;50;11;1;1;2;0;49
8358;2;26;6;1;2;60;8;1;1;2;1;55
8358;3;26;6;2;2;30;12;1;1;2;1;51
8402;1;28;3;2;1;30;13;1;1;2;1;39
8412;1;28;3;2;2;40;12;1;1;2;1;58
8412;3;28;3;2;1;51;13;2;0;2;0;20
8416;1;28;4;1;1;50;11;1;1;2;0;58
8416;2;28;4;2;1;30;12;2;0;2;1;58
8418;1;28;5;1;1;50;11;1;1;2;0;49
8418;6;28;5;1;1;50;12;1;1;2;0;20
8419;1;28;4;1;2;50;11;1;1;2;1;55
8428;2;28;5;1;2;50;11;2;0;1;0;56
8432;1;28;5;1;2;60;8;2;0;2;1;60
8432;5;28;5;1;2;51;9;2;0;2;0;18
8432;6;28;5;2;2;50;12;2;0;2;0;29
